EMPLOYEE_KEY,EMP_CODE,EMP_FIRSTNAME,EMP_LASTNAME,EMP_SALARY,SALARY_CURRENCY,EMP_GENDER_CODE,EMP_COUNTRYOFBIRTH_CODE,EMP_BIRTH_DATE,EMP_SENIORITY_DATE
EMP_159451,159451,abril,maternidad,210000.0,EUR,2,ESP,1970-01-15,2023-01-01
EMP_160471,160471,ss,sss,,,1,ESP,1981-01-01,2023-01-01
EMP_160951,160951,fijo,transformacion,200000.0,EUR,2,ESP,1970-01-15,2023-01-01
EMP_162851,162851,svm,svm,,,1,ESP,1981-01-01,2023-04-01
EMP_162931,162931,test,test,,,2,FRA,1990-01-01,2020-01-01
EMP_163191,163191,nuevo,madrid,200000.0,EUR,2,ESP,1970-01-15,2023-01-01
EMP_163431,163431,pp,pp,100000.0,EUR,1,ESP,1970-01-01,2023-01-01
EMP_161171,161171,cfo,test,,,1,FRA,1988-08-08,
EMP_161211,161211,eya,abid,200000.0,EUR,2,LUX,1970-05-21,2023-01-01
EMP_161211,161211,eya,abid,500000.0,EUR,2,LUX,1970-05-21,2023-01-01
EMP_162651,162651,bernard,marchand,,,1,BEL,1968-02-15,
EMP_165394,165394,ezudheiu,jhdze,300000.0,   ,1,FRA,1999-01-01,
EMP_160771,160771,btest,eya,600000.0,   ,2,CHE,1990-09-01,2019-09-25
EMP_164092,164092,svm,300 a 100,,,1,ESP,1981-01-01,2023-01-01
EMP_164093,164093,bea modif fech cont despu,con ll igual a contrat,,,2,ESP,1980-01-01,2022-01-01
EMP_164011,164011,234766,fsdgffgd,,,1,FRA,1977-08-09,
EMP_165751,165751,2,test,450000.0,EUR,1,FRA,1973-09-12,2023-01-01
EMP_166031,166031,calculo,nuevo,90000.0,EUR,2,ESP,1970-01-15,2023-06-01
EMP_166172,166172,contratos,contratos,,,1,ESP,1981-01-01,2022-01-01
EMP_166211,166211,bea ct 150,contratos 150,,,2,ESP,1970-01-01,2023-06-22
EMP_166271,166271,sameh,labidi,,,2,FRA,1977-02-02,2017-01-01
EMP_164072,164072,cmb 300 100,cmb 300 100 sindisc,,,2,ESP,1980-01-01,2022-01-01
EMP_166393,166393,it,con,210000.0,EUR,2,ESP,1970-01-15,2023-01-01
EMP_157291,157291,provincial,bonificaicon,250000.0,EUR,2,ESP,1970-01-15,2023-01-17
EMP_162131,162131,tiempo parcial,bases,125000.0,EUR,2,ESP,1970-01-15,2021-01-15
EMP_162131,162131,tiempo parcial,bases,115000.0,EUR,2,ESP,1970-01-15,2021-01-15
EMP_162171,162171,parcial,maternidad,100000.0,EUR,2,ESP,1970-01-15,2022-01-01
EMP_162171,162171,parcial,maternidad,135000.0,EUR,2,ESP,1970-01-15,2022-01-01
EMP_162171,162171,parcial,maternidad,160000.0,EUR,2,ESP,1970-01-15,2022-01-01
EMP_160151,160151,parcial,tiempo,250000.0,EUR,2,ESP,1970-01-31,2022-01-01
EMP_165331,165331,bea ct 300,contratos 300,,,2,ESP,1970-01-01,2023-04-01
EMP_157591,157591,dos,forma,50000.0,EUR,2,ESP,1970-01-15,2023-01-16
EMP_166471,166471,it,con,200000.0,EUR,2,ESP,1970-01-15,2023-01-01
EMP_166571,166571,certifica,para,100000.0,EUR,1,ESP,1970-01-01,2023-01-01
EMP_161531,161531,beatriz,contrato,100000.0,EUR,1,ESP,1970-01-01,2023-04-18
EMP_157191,157191,testfmd23,testfmd23,,,1,FRA,1968-10-15,2023-03-01
EMP_158471,158471,parcial,horas,200000.0,EUR,2,ESP,1970-01-15,2023-01-03
EMP_164711,164711,testpec5,testpec5,300000.0,   ,1,FRA,1977-08-09,
EMP_164851,164851,test sr,test sr,,,1,FRA,1988-08-08,2023-01-01
EMP_159531,159531,legal,guarda,200000.0,EUR,2,ESP,1970-01-15,2023-01-01
EMP_159611,159611,tramos borrar,para,100000.0,EUR,1,ESP,1970-01-01,2023-01-01
EMP_162311,162311,calculo,nuevo,160000.0,EUR,2,ESP,1970-01-15,2023-05-01
EMP_160871,160871,clausulas,para,200000.0,EUR,2,ESP,1970-01-15,2023-01-01
EMP_157231,157231,rihem,saadaoui,300000.0,EUR,2,FRA,2000-12-31,2022-01-01
EMP_157931,157931,retro,sin,500000.0,EUR,2,ESP,1970-01-15,2023-01-01
EMP_158571,158571,fdi,para,100000.0,EUR,1,ESP,1970-01-01,2023-01-01
EMP_160251,160251,lucas,etienne,450000.0,EUR,1,ATA,1992-01-25,2022-03-01
EMP_160571,160571,sss,aaa,,,1,ESP,1981-01-01,2023-07-15
EMP_161716,161716,pierre,durand,10000000.0,EUR,1,FRA,1985-02-01,2022-01-01
EMP_161720,161720,jo,lemin,400000.0,EUR,1,   ,1980-01-01,2021-12-18
EMP_21,21,test,test,,,1,USA,1998-07-07,2022-05-16
EMP_167611,167611,luca,müller,900000.0,   ,1,CHE,1988-01-01,2023-01-01
EMP_168073,168073,decaff,test,,,1,   ,1970-01-01,2023-01-01
EMP_128822,128822,oussama,khiari,1200000.0,EUR,1,FRA,1994-09-06,2021-03-15
EMP_128822,128822,oussama,khiari,1000000.0,EUR,1,FRA,1994-09-06,2021-03-15
EMP_133682,133682,amdouni,eya,200000.0,EUR,2,FRA,1999-01-30,2022-06-01
EMP_135902,135902,oussama,khiari,2000000.0,   ,1,ITA,1980-10-10,2006-05-23
EMP_135963,135963,manuel,loccatelli,2000000.0,   ,1,ITA,1970-12-20,2007-10-10
EMP_140822,140822,pierre1,dupont1,0.0,   ,1,USA,1970-01-01,2019-04-30
EMP_141902,141902,romi,remi,,,2,FRA,1997-05-19,2022-02-14
EMP_143311,143311,test,test,,,1,USA,1970-01-01,2021-03-30
EMP_145671,145671,teste,rakia,,,2,FRA,1997-01-16,2020-11-02
EMP_146553,146553,rym,makhlouf,,,2,FRA,1990-01-01,2021-01-01
EMP_146912,146912,test,test,300000.0,EUR,1,USA,1970-01-01,2021-01-01
EMP_147191,147191,anita,kiker,,,1,FRA,1998-08-18,2022-01-01
EMP_147491,147491,test,test,200000.0,   ,1,   ,1970-01-01,1999-01-01
EMP_149211,149211,rakia,jlassi,,,2,FRA,1997-01-16,2020-11-02
EMP_151111,151111,nawres,ghridki,600000.0,EUR,1,FRA,1989-02-01,2021-01-20
EMP_152271,152271,test,test,500000.0,EUR,1,USA,1970-01-01,2022-10-20
EMP_152291,152291,test,test,500000.0,EUR,1,USA,1970-01-01,2022-10-20
EMP_152451,152451,test,test,500000.0,EUR,1,USA,1970-01-01,2022-09-20
EMP_161652,161652,pierre,durand,10000000.0,EUR,1,FRA,1985-02-01,2007-01-01
EMP_168011,168011,test,testprime4,,,2,FRA,1990-01-01,2022-06-01
EMP_161658,161658,kwame,otorogo,2600000.0,EUR,1,FRA,1985-05-05,2018-06-10
EMP_161664,161664,marco,verrati,2000000.0,EUR,1,ITA,1989-10-27,2020-01-01
EMP_161678,161678,pierre,dupont,200000.0,EUR,1,   ,1980-01-01,2021-07-27
EMP_168371,168371,plan pensiones,con,200000.0,EUR,1,ESP,1970-01-31,2023-01-01
EMP_161683,161683,4,mohsen,300000.0,EUR,1,FRA,1989-12-10,2021-01-01
EMP_161685,161685,james,test tt,450000.0,EUR,1,FRA,1970-09-01,2021-01-01
EMP_161688,161688,alex,dupont,350000.0,EUR,1,   ,1980-01-01,2018-01-01
EMP_161702,161702,salah,ben amor,450000.0,EUR,1,FRA,1983-02-01,2018-01-01
EMP_161703,161703,tom,allegri,450000.0,EUR,1,FRA,1973-02-01,2018-01-01
EMP_528,528,rené,dupont,200000.0,EUR,1,   ,1949-05-15,2012-10-01
EMP_530,530,yjkjkjk,salah,,,2,   ,1980-01-01,2012-01-01
EMP_533,533,pierre,veyssiere,,,1,FRA,1985-11-01,2013-11-01
EMP_11181,11181,stephane,martin,350000.0,EUR,1,FRA,1976-02-04,2015-01-01
EMP_221,221,adriano,calvini,,,,,,
EMP_501,501,pierre,dupont,200000.0,EUR,1,   ,1970-01-01,2006-01-01
EMP_1321,1321,pierre,dupont,200000.0,EUR,1,   ,1970-01-01,2015-01-01
EMP_13701,13701,max,alain,,,1,FRA,1980-12-12,2015-01-01
EMP_16161,16161,ernest,tom,,,1,FRA,1980-12-12,2015-01-01
EMP_118862,118862,prueba,alta,200000.0,EUR,1,   ,1970-01-01,2020-10-01
EMP_32002,32002,madeline,smith,200000.0,EUR,2,USA,1980-01-01,2019-01-01
EMP_66281,66281,vivian,buquet,100000.0,EUR,1,FRA,1989-01-01,2016-01-01
EMP_1154,1154,katy,richars,,,2,GBR,1982-09-30,2003-04-02
EMP_1156,1156,thomass,duval,,,1,FRA,1960-09-06,1995-02-15
EMP_1163,1163,romain,toutain,,,1,FRA,1972-01-10,1997-01-04
EMP_1170,1170,céline,belaud,,,2,FRA,1975-09-22,1995-09-01
EMP_16241,16241,ba,il,350000.0,EUR,1,   ,1990-01-01,2014-01-01
EMP_504,504,alex,ellie,450000.0,EUR,1,FRA,1988-12-12,2014-02-02
EMP_9661,9661,fares,fares,300000.0,EUR,1,FRA,1980-10-01,2015-01-01
EMP_10241,10241,emanuel,emanuel,350000.0,EUR,1,FRA,1985-01-01,2014-01-01
EMP_10443,10443,jj,jj,,,1,ESP,1980-01-01,2015-02-01
EMP_10444,10444,rr,rr,,,1,ESP,1980-01-01,2015-03-15
EMP_10922,10922,calculo,neuvo,300000.0,EUR,2,ESP,1970-01-15,2016-01-01
EMP_11221,11221,calculo,nuevo,100000.0,EUR,2,ESP,1970-01-15,2016-01-01
EMP_11241,11241,tt,tt,,,1,ESP,1980-01-01,2015-03-01
EMP_11341,11341,garantie,ouvrier,100000.0,EUR,1,BEL,1970-08-05,
EMP_11381,11381,fares,fares,300000.0,EUR,1,FRA,1980-10-01,2015-11-10
EMP_11541,11541,bakala,tambali,,,1,FRA,1980-01-01,2015-06-01
EMP_3310,3310,michel,mulé,,,,,,2015-01-01
EMP_10081,10081,tt,tt,,,1,ESP,1980-01-01,2015-02-01
EMP_10441,10441,samia,alaya,,,2,FRA,1965-01-01,2015-01-01
EMP_11581,11581,alex,endi,,,1,FRA,1980-12-12,2016-02-14
EMP_11041,11041,calculo,nuevo,190000.0,EUR,2,ESP,1970-01-15,2016-01-01
EMP_577,577,paulc,veysmodc,500000.0,EUR,1,   ,1983-04-14,2014-04-01
EMP_585,585,luce,veysmasqa,3130046.0,EUR,1,FRA,1983-01-15,2014-04-01
EMP_658,658,isabelle,dupont,20000000.0,EUR,2,   ,1970-01-01,2012-10-01
EMP_661,661,isabelle,dupont,20000000.0,EUR,2,   ,1970-01-01,2012-10-01
EMP_544,544,sssssssssssssssss,sss,,,1,   ,1980-01-01,2014-01-01
EMP_602,602,martin,dupont,540000.0,TND,1,FRA,1972-10-24,2017-04-11
EMP_602,602,martin,dupont,450000.0,EUR,1,FRA,1972-10-24,2017-04-11
EMP_605,605,luc08,veysetapsep08,9032500.0,EUR,1,FRA,1983-01-08,2016-04-12
EMP_609,609,paul161,veysmodsep161,,,1,FRA,1983-01-16,2014-09-16
EMP_610,610,paul162,veysmodsep162,,,1,FRA,1983-01-16,2014-09-16
EMP_616,616,pasqiuer,jack,,,1,FRA,1973-10-24,2014-01-01
EMP_1122,1122,marie,ford,,,2,GBR,1978-11-07,2001-08-20
EMP_709,709,isabelle,dupont,200000.0,EUR,2,   ,1970-01-01,2012-10-01
EMP_713,713,test,test,2000000.0,EUR,1,FRA,1983-01-01,2014-01-01
EMP_737,737,test,test,,,1,FRA,1983-01-01,2014-01-01
EMP_738,738,test,test,200000.0,EUR,1,FRA,1983-01-01,2014-01-01
EMP_740,740,test,test,200000.0,EUR,1,FRA,1983-01-01,2014-01-01
EMP_631,631,et06,veysetapoct06,,,1,FRA,1983-01-06,2014-10-06
EMP_633,633,messi,leo,300000.0,EUR,2,FRA,1980-01-01,2014-01-01
EMP_638,638,report,test,400000.0,EUR,1,FRA,1981-01-01,2014-01-01
EMP_565,565,benedicte,dupont,350000.0,EUR,2,   ,1980-01-01,2013-01-01
EMP_567,567,paulb,veysmodb,5000000.0,EUR,1,FRA,1983-01-08,2014-04-01
EMP_571,571,sssssss,sssssss,,,2,   ,1980-01-01,2013-01-01
EMP_750,750,alin,dupont,300000.0,EUR,1,FRA,1968-10-01,2014-01-01
EMP_757,757,test,dpae,1000000.0,EUR,1,FRA,1983-01-01,2014-01-01
EMP_762,762,aline,dupont,,,1,FRA,1968-10-01,2014-01-01
EMP_674,674,parker,jenny,20000000.0,EUR,2,FRA,1970-01-17,2015-01-01
EMP_690,690,maxime,dupont,250000.0,EUR,1,FRA,1980-01-01,2014-01-01
EMP_691,691,hexa,test,,,1,FRA,1983-01-01,2015-01-01
EMP_696,696,isabelle,dupont,20000000.0,EUR,2,   ,1970-01-01,2012-10-01
EMP_697,697,isabelle,dupont,350000.0,EUR,2,   ,1970-01-01,2012-10-01
EMP_780,780,aline,dupont,300000.0,EUR,1,FRA,1968-10-01,2014-01-01
EMP_781,781,aline,dupont,3000000.0,EUR,1,FRA,1980-01-01,2014-01-01
EMP_718,718,lee,tom,430000.0,EUR,1,FRA,1980-12-12,2016-03-02
EMP_730,730,test,test,200000.0,EUR,1,FRA,1983-01-01,2014-01-01
EMP_795,795,kalid0332,veysg0331,,,1,FRA,1983-01-31,2015-03-31
EMP_796,796,nabil,nabil,20000000.0,EUR,1,FRA,1981-11-22,2015-05-01
EMP_802,802,bernard,bernard,300000.0,EUR,1,FRA,1981-11-22,2015-01-01
EMP_855,855,alex,dupont,300000.0,EUR,1,FRA,1968-10-01,2015-01-01
EMP_860,860,eric,dupont,3000000.0,EUR,1,FRA,1980-01-01,2016-01-01
EMP_898,898,aline,dupont,3000000.0,EUR,1,FRA,1968-10-01,2016-01-01
EMP_905,905,aline,dupont,,,1,FRA,1968-10-01,2014-01-01
EMP_906,906,eric,dupon,400000.0,EUR,1,FRA,1968-10-01,2015-01-01
EMP_908,908,laex,dupont,7000000.0,EUR,1,FRA,1968-10-01,2015-01-01
EMP_910,910,eric,dupont,7000000.0,EUR,1,FRA,1968-10-01,2016-01-01
EMP_919,919,rida,dupont,3000000.0,EUR,1,FRA,1968-10-01,2015-01-01
EMP_922,922,eric,dupont,300000000.0,EUR,1,FRA,1980-01-01,2015-02-01
EMP_767,767,marco,marco,300000.0,EUR,1,FRA,1981-11-22,2015-04-01
EMP_769,769,isabel,dupont,,,1,FRA,1968-10-01,2014-01-01
EMP_770,770,dupont,dupont,300000.0,EUR,1,FRA,1981-01-01,2015-03-27
EMP_772,772,alexn,dupont,,,1,FRA,1968-10-01,2014-01-01
EMP_777,777,alex,dupont,,,1,FRA,1968-10-01,2015-01-01
EMP_9521,9521,elyes,ahmed,,,1,FRA,1980-01-01,2010-01-01
EMP_964,964,,,,,,,,
EMP_123382,123382,datfin,med,,,1,FRA,1990-01-01,2016-09-01
EMP_924,924,eric,dupont,3000000.0,EUR,1,FRA,1980-01-01,2015-01-01
EMP_809,809,said0401,veysl0401,,,1,FRA,1983-01-01,2015-03-01
EMP_813,813,fat0401,veysm0402,,,1,FRA,1983-01-01,2015-03-01
EMP_822,822,test,test,200000.0,EUR,1,FRA,1983-01-01,2015-04-01
EMP_864,864,alain,rome,200000000.0,EUR,1,FRA,1980-12-12,2014-01-01
EMP_865,865,eric,dupont,,,1,FRA,1968-10-01,2014-01-01
EMP_867,867,alain,robert,,,1,FRA,1968-10-01,2015-01-01
EMP_872,872,eric,dupont,,,1,FRA,1968-10-01,2014-01-01
EMP_873,873,alex,dupont,,,1,FRA,1968-10-01,2014-01-01
EMP_878,878,ernest,ernest,,,1,FRA,1980-01-01,2014-01-01
EMP_2061,2061,isabelle,dupont,350000.0,EUR,2,   ,1970-01-01,2014-01-01
EMP_882,882,gilbert,gilbert,350000.0,EUR,1,FRA,1980-01-01,2015-04-03
EMP_828,828,test,test,300000.0,EUR,1,FRA,1983-01-01,2015-04-01
EMP_834,834,aline,dupont,,,1,FRA,1968-10-01,2014-01-01
EMP_1000,1000,ahmed,belateche,,,1,FRA,1970-04-18,1996-03-01
EMP_14941,14941,test ben test,test,,,1,FRA,1981-01-01,2016-03-10
EMP_1842,1842,conveni,con,250000.0,EUR,2,ESP,1970-01-15,2015-01-01
EMP_2022,2022,laurent,dupont,130000.0,EUR,1,   ,1966-07-23,2015-01-01
EMP_2023,2023,michel,dupojnt,130000.0,EUR,1,   ,1977-05-06,2015-01-01
EMP_2701,2701,santand,para,100000.0,EUR,1,ESP,1970-01-01,2015-06-03
EMP_2944,2944,afi dos,para,100000.0,EUR,1,ESP,1970-01-01,2015-01-01
EMP_971,971,alisson,shields,,,2,FRA,1981-04-18,2006-10-23
EMP_977,977,georges,cranberry,,,1,GBR,1971-05-31,2001-06-01
EMP_972,972,xaviere,delattre,,,1,FRA,1971-08-10,2002-05-04
EMP_3316,3316,jean,pcaterminerpremiermois,300000.0,EUR,1,BEL,1955-07-02,2007-01-01
EMP_35462,35462,contrata,tres,100000.0,EUR,1,ESP,1970-01-01,2017-01-01
EMP_2504,2504,contrata,prueba,100000.0,EUR,1,ESP,1970-01-01,2015-12-01
EMP_989,989,goerge,archer,,,1,GBR,1965-12-15,1998-05-12
EMP_992,992,marie,ford,,,2,GBR,1978-11-07,2001-08-20
EMP_1541,1541,fabien,tom,,,1,FRA,1962-12-31,2013-03-01
EMP_35621,35621,test dmfappl1,duchemin,209900.0,EUR,1,BEL,1971-03-29,
EMP_35625,35625,test dmfappl5,duchemin,200000.0,EUR,1,BEL,1971-03-29,
EMP_35627,35627,frédéric,abs_rtt1,200000.0,EUR,1,BEL,1971-03-29,
EMP_35629,35629,test dmfappl9,multicontrat,209900.0,EUR,1,BEL,1971-09-11,
EMP_35641,35641,narjess,abid,350000.0,EUR,2,   ,1985-03-11,2015-01-15
EMP_35801,35801,prenom,cr00030,200000.0,EUR,1,BEL,1980-01-01,
EMP_36241,36241,prenom,nom,300000.0,EUR,1,BEL,1980-01-01,
EMP_1621,1621,mehdi,ch,,,1,FRA,1962-12-31,2013-03-01
EMP_36222,36222,helene,dupont,300000.0,EUR,2,BEL,1988-10-21,
EMP_3201,3201,evariste,galois,151200.0,EUR,1,FRA,1988-05-05,2015-04-01
EMP_3377,3377,catégorie 1 bas salaire,test réduction structurelle,181800.0,EUR,1,BEL,1982-01-15,
EMP_3382,3382,groupe cible >30,test restructuration,455100.0,EUR,1,BEL,1967-01-14,
EMP_1463,1463,,,,,,,,
EMP_118522,118522,georg,bertrand,,,1,LUX,1980-04-01,2020-01-01
EMP_61161,61161,safwen,safwen,,,1,   ,1989-07-10,2018-09-28
EMP_61382,61382,safwen,safwen,,,1,   ,1990-07-10,2018-10-08
EMP_1281,1281,sidi mohamed,chrif,210000.0,   ,1,MAR,1966-12-26,2015-01-01
EMP_3303,3303,test,test,,,1,FRA,1980-09-03,2015-09-07
EMP_3318,3318,michel,pcatermtroisiemmois,400000.0,EUR,1,BEL,1979-06-30,2007-01-01
EMP_3319,3319,joseph,pcaencourspremmois,400000.0,EUR,1,BEL,1975-01-12,2008-01-01
EMP_3323,3323,christine veronique,girondon,150000.0,EUR,2,BEL,1990-12-06,2008-01-01
EMP_3324,3324,denis,pca4encoursmois1,200000.0,EUR,1,BEL,1977-06-12,2008-01-01
EMP_2161,2161,caluclo,nuevo,266000.0,EUR,2,ESP,1970-01-15,2014-12-01
EMP_2181,2181,extras,pagas,200000.0,EUR,2,ESP,1970-01-15,2014-12-01
EMP_2401,2401,tsc1,stc1,350000.0,EUR,1,FRA,1870-01-01,2015-01-01
EMP_2581,2581,rad,rad,350000.0,EUR,1,FRA,1980-01-01,2014-01-01
EMP_3602,3602,mohamed,mohamed,600000.0,EUR,1,FRA,1984-11-22,2013-01-01
EMP_3801,3801,ausencia,para,100000.0,EUR,1,ESP,1970-01-01,2015-01-01
EMP_3961,3961,germán,álvarez,,,1,ESP,1980-01-01,2014-01-01
EMP_3307,3307,marcel,stagiairelic,200000.0,EUR,1,BEL,1969-06-29,
EMP_3387,3387,sans ms cat. général,test maribel social,150000.0,EUR,1,BEL,1982-02-15,
EMP_3388,3388,pc 330 pas de montant,test maribel social,150000.0,EUR,1,BEL,1977-01-16,
EMP_3341,3341,radhoine,horchani,350000.0,EUR,1,FRA,1980-01-01,2014-01-01
EMP_3350,3350,vincent,changcleltmememois,250000.0,EUR,1,BEL,1983-05-01,2007-01-01
EMP_1901,1901,rad,rad,6000000.0,EUR,1,FRA,1968-10-01,2016-01-01
EMP_1922,1922,rad2,rad2,600000.0,EUR,1,FRA,1968-10-01,2016-01-01
EMP_5685,5685,fares,fares,,,1,FRA,1980-10-01,2015-01-01
EMP_4221,4221,profesional,nuevo,,,,,,
EMP_4521,4521,marquez,miguel,,,1,ESP,1980-01-01,2014-01-01
EMP_2421,2421,michelle,dupont,350000.0,EUR,2,FRA,1968-01-01,2015-01-01
EMP_3362,3362,test ef,etudianttempspartiel,200000.0,EUR,1,BEL,1997-11-16,
EMP_3370,3370,test bx,plafondsstructurelle,197000.0,EUR,1,BEL,1978-02-16,
EMP_4581,4581,fabrice,fabrice,350000.0,EUR,1,   ,1985-01-01,2015-01-01
EMP_4901,4901,rad,rad,600000.0,EUR,1,FRA,1980-01-01,2013-01-01
EMP_4982,4982,prenom1,nom1,,,,,,
EMP_3921,3921,patrick,patrick,400000.0,EUR,1,FRA,1968-10-15,2015-04-01
EMP_4161,4161,fabien,fabien,400000.0,EUR,1,FRA,1985-01-01,2015-01-01
EMP_3901,3901,slim,calcul 10 éme stc,500000.0,EUR,1,FRA,1980-01-01,2015-01-10
EMP_4321,4321,calculo,nuev0,100000.0,EUR,2,ESP,1970-01-15,2015-01-01
EMP_4542,4542,jiji,abidi,2000000.0,EUR,2,FRA,1985-09-17,2017-07-15
EMP_4282,4282,cédric,breuiller,,,1,FRA,1974-10-08,2015-01-01
EMP_4601,4601,christophe,christophe,350000.0,EUR,1,   ,1985-01-01,2015-02-01
EMP_4741,4741,caclulo,nuevo,532100.0,EUR,2,ESP,1970-01-15,2015-05-10
EMP_4225,4225,calculo,nuevo,,,,,,
EMP_6003,6003,clausulas,prueba,,,1,ESP,1980-01-01,2015-01-01
EMP_6081,6081,pp,pp,100000.0,EUR,1,ESP,1970-01-01,2015-01-01
EMP_6364,6364,frédéric,abs_rtt1,200000.0,EUR,1,BEL,1969-09-29,
EMP_6375,6375,christine veronique,girondon,170000.0,EUR,2,BEL,1960-03-06,2008-01-01
EMP_6378,6378,jlien,pca4 pas mem mois,210000.0,EUR,1,BEL,1974-12-15,2008-01-01
EMP_6383,6383,vincent,changcleltmememois,270810.0,EUR,1,BEL,1983-08-01,2007-01-01
EMP_6406,6406,4ème travailleur,groupe cible premiers engagements,300000.0,EUR,1,BEL,1982-03-15,
EMP_5143,5143,thery,thery,350000.0,EUR,1,FRA,1985-03-02,2012-01-01
EMP_3486,3486,ddddd,dddddddd,,,1,   ,1990-09-09,2015-09-09
EMP_3541,3541,jean,dupont,,,1,FRA,1968-10-01,2014-01-01
EMP_3561,3561,jvantigerstein,karmos,365400.0,EUR,1,FRA,1980-01-01,2015-01-01
EMP_6441,6441,test dmfappl2,duchemin,200000.0,EUR,1,BEL,1969-09-29,
EMP_6681,6681,,,,,,,,
EMP_6623,6623,cese,prueba,,,1,ESP,1980-01-01,2014-01-01
EMP_5581,5581,sabrine,alcatel,30000.0,EUR,2,FRA,1980-01-01,2015-01-01
EMP_5628,5628,skander,bhoury,,,1,FRA,1980-10-01,2015-01-01
EMP_5661,5661,fare,fare,,,1,FRA,1980-10-01,2015-01-01
EMP_5689,5689,amal,amal,,,1,FRA,1980-10-10,2015-01-01
EMP_5181,5181,rené,dupont,,,1,   ,1949-05-15,2014-10-01
EMP_5401,5401,,,,,,,,
EMP_5522,5522,laurent,dupont,370000.0,EUR,1,FRA,1980-10-01,2015-10-11
EMP_7261,7261,,,,,,,,
EMP_7303,7303,bb,bb,,,1,ESP,1980-01-01,2015-02-01
EMP_5723,5723,marine,vierra,,,2,FRA,1944-12-13,2015-01-01
EMP_5724,5724,florent,fabrice,,,1,FRA,1944-12-13,2015-01-01
EMP_5761,5761,cerfa,test,130000.0,EUR,2,   ,1977-06-27,2015-01-01
EMP_5882,5882,fares,bhoury,,,1,FRA,1980-10-01,2015-01-01
EMP_6411,6411,groupe cible >30,test restructuration,455100.0,EUR,1,BEL,1967-04-14,
EMP_6561,6561,catégorie 1 haut salaire,test réduction structurelle,455100.0,EUR,1,BEL,1980-06-16,
EMP_7341,7341,kk,kk,,,1,ESP,1980-01-01,2015-03-01
EMP_8821,8821,tt,tt,,,1,ESP,1980-01-01,2015-01-01
EMP_1099,1099,laurent,martin,,,1,FRA,1985-07-13,2000-05-04
EMP_15182,15182,kkkk,kkkk,,,1,ESP,1980-01-01,2015-02-01
EMP_6941,6941,amine,ben foulen,600000.0,EUR,1,FRA,1979-10-20,2015-05-01
EMP_6962,6962,angeline,samir,400000.0,EUR,2,FRA,1977-11-12,2016-10-01
EMP_951,951,test hraa,test hraa,,,1,   ,1970-01-01,2012-01-01
EMP_16561,16561,ausencia,cese,100000.0,EUR,1,ESP,1970-01-01,2016-01-01
EMP_16621,16621,,eya,300000.0,EUR,2,BEL,1979-07-08,
EMP_15381,15381,charlie,charlie,300000.0,EUR,1,FRA,1977-01-09,2016-02-08
EMP_15381,15381,charlie,charlie,200000.0,EUR,1,FRA,1977-01-09,2016-02-08
EMP_8162,8162,testa,test 3b-3x,398000.0,EUR,1,FRA,1980-08-23,2015-01-01
EMP_8221,8221,testa,test,,,1,FRA,1980-08-23,2015-01-01
EMP_8241,8241,testa bbh,testo bbh,389000.0,EUR,1,FRA,1980-08-23,2015-11-01
EMP_8422,8422,cdd,test,130000.0,EUR,2,   ,1955-08-23,2015-01-01
EMP_8863,8863,ii,ii,,,1,ESP,1980-01-01,2015-01-01
EMP_11501,11501,calculo,nuevo,260000.0,EUR,2,ESP,1970-01-15,2016-01-01
EMP_11621,11621,bhoury,fares,300000.0,EUR,1,FRA,1980-10-01,2015-01-01
EMP_60481,60481,martin,martin,700000.0,   ,1,CHE,1989-01-01,2016-11-01
EMP_8441,8441,ludovic,martino,350000.0,EUR,1,FRA,1980-08-12,2015-01-01
EMP_8661,8661,calculo,nuevo,250000.0,EUR,2,ESP,1970-01-15,2017-01-01
EMP_11821,11821,fdi una,para,100000.0,EUR,1,ESP,1970-01-01,2015-01-01
EMP_11861,11861,fares,bhoury,3000000.0,EUR,1,FRA,1980-10-01,2015-01-01
EMP_12041,12041,calculo,nuevo,200000.0,   ,2,ESP,1970-01-15,2016-01-01
EMP_12041,12041,calculo,nuevo,210000.0,   ,2,ESP,1970-01-15,2016-01-01
EMP_10881,10881,claude,claude,350025.0,EUR,1,FRA,1985-01-01,2014-02-20
EMP_9221,9221,santader,para,100000.0,EUR,1,ESP,1970-01-01,2015-01-01
EMP_9861,9861,oo,oo,,,1,ESP,1980-01-01,2015-02-01
EMP_9941,9941,,,,,,,,
EMP_10261,10261,fabien,tom,,,1,FRA,1962-12-31,2013-03-01
EMP_10301,10301,ii,ii,,,1,ESP,1980-01-01,2015-01-01
EMP_12401,12401,uu,uu,,,1,ESP,1980-01-01,2015-01-01
EMP_12502,12502,calculo,nuevo,160000.0,TND,2,ESP,1970-01-15,2016-01-01
EMP_13201,13201,kjkj,kj,,,1,ESP,1980-01-01,2015-11-15
EMP_11801,11801,calculo,nuevo,170000.0,EUR,2,ESP,1970-01-15,2016-01-01
EMP_12241,12241,calculo,nuevo,220000.0,TND,2,ESP,1970-01-15,2016-01-01
EMP_12541,12541,jk,jk,,,1,ESP,1980-01-01,2015-03-01
EMP_13172,13172,francois,pcacompenspar,200000.0,EUR,1,BEL,1980-02-20,2008-01-01
EMP_13441,13441,jean,chalet,260161.0,EUR,1,FRA,1977-06-09,2016-01-01
